Config1,41.5,-1.8,-28.8,-10,25,40,15,-10,25,40,15,11.2,22.2,7,0,0,0,15.3,14,7,0,0,0
Config2,34.7,-10.2,25.5,-10,25,40,15,-10,25,40,15,14.9,7.1,7,0,0,0,33.2,3.7,7,0,0,0
Config3,26.9,0.8,-9.8,-10,25,40,15,-10,25,40,15,9.5,9.1,7,0,0,0,12.2,22.8,7,0,0,0
Config4,13.7,-14.8,2,-10,25,40,15,-10,25,40,15,-13.2,40.6,7,0,0,0,24.5,38.1,7,0,0,0
Config5,26.6,-4.8,22.7,-10,25,40,15,-10,25,40,15,-7.9,32.6,7,0,0,0,30.9,38.7,7,0,0,0
Config6,40.9,-4.8,-22.9,-10,25,40,15,-10,25,40,15,5.7,18.3,7,0,0,0,14.8,43.4,7,0,0,0
Config7,26.4,0.1,-25.3,-10,25,40,15,-10,25,40,15,37.4,32.2,7,0,0,0,0.4,11.6,7,0,0,0
Config8,-0.5,-3.9,11.4,-10,25,40,15,-10,25,40,15,-1.9,16.2,7,0,0,0,16.8,6.4,7,0,0,0
Config9,44.8,-5.1,-16.9,-10,25,40,15,-10,25,40,15,8.4,24.2,7,0,0,0,-1.3,39.6,7,0,0,0
Config10,-4.9,4.6,27.9,-10,25,40,15,-10,25,40,15,-4.4,25,7,0,0,0,-11,31.6,7,0,0,0
Config11,20.9,-10.3,-7.6,-10,25,40,15,-10,25,40,15,8.3,28.1,7,0,0,0,7,24.8,7,0,0,0
Config12,15.1,16.2,25.6,-10,25,40,15,-10,25,40,15,31.2,-1.5,7,0,0,0,-0.7,11.8,7,0,0,0
Config13,2,14.5,9,-10,25,40,15,-10,25,40,15,-8.8,13.5,7,0,0,0,-5.7,29.2,7,0,0,0
Config14,-12.2,-9.3,0.8,-10,25,40,15,-10,25,40,15,-2.3,18.8,7,0,0,0,2.2,11.2,7,0,0,0
Config15,0.4,-16.3,-18.7,-10,25,40,15,-10,25,40,15,15.1,26,7,0,0,0,-16.5,15.3,7,0,0,0
Config16,-9.6,12.2,-34.6,-10,25,40,15,-10,25,40,15,-3.2,12.2,7,0,0,0,2.3,11.2,7,0,0,0
Config17,9.3,19,20.8,-10,25,40,15,-10,25,40,15,34.9,36.8,7,0,0,0,-4.3,24.6,7,0,0,0
Config18,3.6,1.2,1.7,-10,25,40,15,-10,25,40,15,-13.8,13.2,7,0,0,0,-4.1,12.4,7,0,0,0
Config19,-1.6,-16.5,22.7,-10,25,40,15,-10,25,40,15,17.2,6.1,7,0,0,0,3.6,44.1,7,0,0,0
Config20,9.2,-18.3,-11.5,-10,25,40,15,-10,25,40,15,-17.3,17.4,7,0,0,0,33.2,-2.7,7,0,0,0
Config21,14.1,-8.9,9.7,-10,25,40,15,-10,25,40,15,8.9,29.6,7,0,0,0,9,9.4,7,0,0,0
Config22,22.9,0.7,33.1,-10,25,40,15,-10,25,40,15,20.4,4.7,7,0,0,0,13,32.8,7,0,0,0
Config23,16.9,-16.8,33.9,-10,25,40,15,-10,25,40,15,-13.6,42.3,7,0,0,0,30.5,37.8,7,0,0,0
Config24,39,-14.7,-20.6,-10,25,40,15,-10,25,40,15,-2.4,12.1,7,0,0,0,-4.8,41.5,7,0,0,0
Config25,9.1,15.6,30.2,-10,25,40,15,-10,25,40,15,5.3,26,7,0,0,0,39.4,-2.1,7,0,0,0
Config26,27.9,17.2,26.3,-10,25,40,15,-10,25,40,15,18.3,5.6,7,0,0,0,-16.6,13.3,7,0,0,0
Config27,-5.6,10,21.8,-10,25,40,15,-10,25,40,15,33.7,1.7,7,0,0,0,6.3,18.5,7,0,0,0
Config28,-2.6,-4.4,-19.8,-10,25,40,15,-10,25,40,15,23,12.6,7,0,0,0,19.4,17,7,0,0,0
Config29,-11,-3,24.6,-10,25,40,15,-10,25,40,15,-3.1,42.5,7,0,0,0,35.5,23.8,7,0,0,0
Config30,-7.4,-8.8,1.7,-10,25,40,15,-10,25,40,15,23.2,3.2,7,0,0,0,-8.1,28.5,7,0,0,0
Config31,-9.5,6,-4.7,-10,25,40,15,-10,25,40,15,24.7,42.4,7,0,0,0,29,0,7,0,0,0
Config32,6.1,-20.4,6.1,-10,25,40,15,-10,25,40,15,-5.7,12.6,7,0,0,0,4.1,25.8,7,0,0,0
Config33,4,2.1,-27.5,-10,25,40,15,-10,25,40,15,28.6,36.5,7,0,0,0,27.3,12.7,7,0,0,0
Config34,-9.7,16.9,-4.1,-10,25,40,15,-10,25,40,15,-10.3,13,7,0,0,0,17.5,6.1,7,0,0,0
Config35,5.6,1.3,7.3,-10,25,40,15,-10,25,40,15,1.9,11.2,7,0,0,0,37.6,-1.9,7,0,0,0
Config36,36.5,5.6,14.5,-10,25,40,15,-10,25,40,15,13.9,19.4,7,0,0,0,-3,22.1,7,0,0,0
Config37,8.1,-14.8,-14.8,-10,25,40,15,-10,25,40,15,20.8,32.2,7,0,0,0,12,8.3,7,0,0,0
Config38,11,13.9,-29.5,-10,25,40,15,-10,25,40,15,-4.3,32.3,7,0,0,0,-15.1,13.3,7,0,0,0
Config39,34.7,13.7,20.9,-10,25,40,15,-10,25,40,15,15.7,6.8,7,0,0,0,34.1,7.2,7,0,0,0
Config40,45.4,17.4,-22.9,-10,25,40,15,-10,25,40,15,35.5,17.7,7,0,0,0,-4.4,43.2,7,0,0,0
Config41,-8.9,10.7,-12,-10,25,40,15,-10,25,40,15,13.6,7.6,7,0,0,0,27.2,7.4,7,0,0,0
Config42,-5.7,16.9,6.1,-10,25,40,15,-10,25,40,15,8.1,44,7,0,0,0,-15.3,39.4,7,0,0,0
Config43,-3.7,-2.7,-23.5,-10,25,40,15,-10,25,40,15,-8.1,28.7,7,0,0,0,-6.7,36.5,7,0,0,0
Config44,36.1,-0.6,20.5,-10,25,40,15,-10,25,40,15,3.3,44.5,7,0,0,0,28.2,34.9,7,0,0,0
Config45,20.5,-15.3,-18.1,-10,25,40,15,-10,25,40,15,10.6,34.7,7,0,0,0,33.1,12.5,7,0,0,0
Config46,37.7,11.5,25.3,-10,25,40,15,-10,25,40,15,18.4,27.8,7,0,0,0,27.6,37,7,0,0,0
Config47,37.8,-13.6,-34.9,-10,25,40,15,-10,25,40,15,-2,37.9,7,0,0,0,-12.7,13.2,7,0,0,0
