"report"
"Iteration" "cd etc.."
("Iteration" "cd" "cl" "cmx" "cmy" "cmz" "cx" "cd-scale" "cl-scale" "cs-scale")
10 0.1772868039329293 0.03630375828218237 -0.00610049902589464 -0.0024358661078049 0.01184698205997726 0.02613342675927565 0.1896360407391927 0.02919335283342497 0.03599717855224243
20 0.2305695534611641 0.03196707952884247 -0.00992479162574449 -0.001281472438315478 0.0105379339257769 0.004143358795459181 0.2437365470770944 0.02426154878949239 0.01672526160340954
30 0.2351006116499063 0.02638922627345422 -0.01075349636091673 -0.001457808347625696 0.0104185283739066 -0.005330519119745685 0.2471016170448466 0.01714303722329625 0.007325288565569083
40 0.2346552536476533 0.02309687723731553 -0.01153235456991739 -0.001080890786196822 0.01081222798984379 -0.005413278234268939 0.2471717960809654 0.01353775196634703 0.007418157937290299
50 0.2289235160943695 0.02158227270592043 -0.01055756908970853 -0.00094995815692744 0.008191872663271482 -0.008218418029037789 0.2409348375222803 0.01152931417664086 0.003491640822011755
60 0.2263708869948878 0.0183864302592583 -0.009529354780245912 -0.0005657274534855733 0.007844217206393536 -0.00110146073296001 0.2385274840692712 0.008368793392007622 0.01140018869752738
70 0.2264021932290442 0.01507434582764422 -0.009296844078120169 -0.0003623156402764462 0.006782079342962811 2.123026402826315e-05 0.2382484717334866 0.004224126152202308 0.01134209822257738
80 0.2268126484842861 0.01277973763597932 -0.00931540215990047 -0.0005277918493709467 0.005968010465561721 0.0004980517289154637 0.2382580511625346 0.002398297206523407 0.01078823703189495
90 0.2267522015158378 0.01181535899711404 -0.009378310928308556 -0.0005568416687532643 0.006156945211710919 0.001522114443680881 0.237722163714554 0.002408310565267603 0.01147639390304806
100 0.2258626980094295 0.01172349987515334 -0.009240042976142709 -0.00052528995635766 0.006501114637337982 0.001295067970988593 0.2364268680351161 0.002534904908093594 0.01074311549336398
110 0.2250921581243094 0.01242497575738242 -0.00902777199986282 -0.0005171311059968858 0.006730460945811855 5.886813758985447e-05 0.2354037656543196 0.003357878012805424 0.009208689248506841
120 0.224412999404283 0.01339691834500124 -0.008947270910495932 -0.000536961402206119 0.006988006211300315 -0.001095910691185531 0.2346750968846 0.004326696013731209 0.007733458291988538
130 0.2239525756835547 0.0138819355228691 -0.008933646668622149 -0.0005461913840820397 0.007196142989406601 -0.002079501203835536 0.2339834959791403 0.00456847506149338 0.006096296177580269
140 0.2235345154109887 0.01358000661237675 -0.008846750601739459 -0.0005088410401220405 0.007271222835695863 -0.003283642125088045 0.2333887491632586 0.004244710156905507 0.004684096475187956
150 0.2229948915017871 0.01317306893953336 -0.008746097102376442 -0.0004517445854691006 0.007444336267908616 -0.00401153827757984 0.2328948328190779 0.004006031033681279 0.004282317986930732
160 0.2224880137613152 0.01319985775157358 -0.008685848122598856 -0.0004296585072677061 0.007633857253034116 -0.004630587584428372 0.232497494902025 0.004361545530861719 0.003931971371382497
170 0.2220257524184924 0.0134079158115404 -0.008599364499162003 -0.0004313965923761563 0.007713093545795313 -0.004916377799863007 0.2320789707839101 0.004975577912133809 0.003616981288532248
180 0.2214915696836394 0.01360449436470476 -0.008465119517772976 -0.0004262814115416743 0.007686966637784187 -0.004709926746357654 0.2315096803993429 0.005471318195207208 0.003583567292724232
190 0.2209728634357815 0.01392023998056756 -0.008319435284636986 -0.0004251256411283512 0.00752978612150831 -0.004400480239067898 0.2309237880467517 0.00593235925185556 0.003641276696007496
200 0.2207102963710187 0.01422237987573672 -0.008224625542710506 -0.0004259084715002543 0.007386083726916052 -0.004163519721561194 0.2306196229437825 0.006291911500106476 0.003758433642197087
