"report"
"Iteration" "cd etc.."
("Iteration" "cd" "cl" "cmx" "cmy" "cmz" "cx" "cd-scale" "cl-scale" "cs-scale")
10 0.1368250794053271 0.009067498436733157 -0.002418292697532522 6.225554280588254e-05 0.0084729678973255 -0.02599082998120117 0.1826225749319482 -0.008680331304544158 -0.0169602583593828
20 0.1967403055445976 0.004165721982011017 -0.003678623079926965 0.002495855690577709 0.01201201227911421 -0.02200575470052315 0.2659787686643275 -0.01132505097947229 -0.001988827446819491
30 0.2049514434592992 0.00467550490164945 -0.00491349884157199 0.002568079647556245 0.01529171752015914 -0.004268241293285704 0.2715164289175064 0.008300068582184284 0.01525618508182642
40 0.2011076774366223 0.01074079179755218 -0.00506329581975234 0.001905217078375855 0.01626145468279722 0.005399165365710347 0.2608474780236599 0.006356028468176797 0.02372561708707708
50 0.1973745535440143 0.013297477648076 -0.004463290306631851 0.001760171713385041 0.01650265734966851 0.002417869287622629 0.2552730784173201 0.01159790823839318 0.02007577861653929
60 0.1963080807332282 0.01639303605290032 -0.00451507518948471 0.000845818330617011 0.01716951298912132 0.0108219815995683 0.2513635290720066 0.01391439325324668 0.02765808156439234
70 0.1950315435960946 0.01750444447270124 -0.004753476838882742 0.0004964839855975979 0.01620040516657614 0.01502324273148185 0.2491412228449135 0.01530627264235676 0.03111093013752408
80 0.1953826822140882 0.01905688305665616 -0.005059568236448601 0.0004482064936066717 0.01520498707640136 0.01364772267730554 0.2488839662052028 0.01690580574132805 0.0293134229495263
90 0.1970614858342287 0.01977627869382551 -0.005413079382289121 0.0005774705598482568 0.01469093129297116 0.0121738877397188 0.2502582977555189 0.01796485031583123 0.02761556535220047
100 0.1985375913556255 0.01959787548082572 -0.005833050900322814 0.0009587419044960625 0.01431394420967805 0.01067800197472413 0.2515419136885166 0.01814093037067215 0.02597628893220739
110 0.1985619559085541 0.01897657601549534 -0.005938753552911452 0.001197276686416668 0.01384849497426601 0.008288338134508903 0.2513985191744798 0.01767061611407286 0.02353457548392092
120 0.19820639753765 0.01864948429730858 -0.005890330170848476 0.001307998809666358 0.01349091704177021 0.007027953376406488 0.2509531986418356 0.01750676238198976 0.02219094225569276
