"report"
"Iteration" "cd etc.."
("Iteration" "cd" "cl" "cmx" "cmy" "cmz" "cx" "cd-scale" "cl-scale" "cs-scale")
10 0.2028671051483189 0.009292296867750953 -0.002620441079644105 -0.004257907481727137 0.01826629452702894 -0.001354495557574264 0.2375866465431397 -0.006948784265969416 0.02243843302480315
20 0.2547382182220341 0.00110284372693905 -0.009136547572009447 -0.001259883847674589 0.02470028053897994 0.007759609266827552 0.2993175195256514 -0.01884866836449629 0.04280512441016912
30 0.2551553484327634 0.004031129302053775 -0.01113568383097372 7.702338618333443e-05 0.0235025436085509 0.01206038100273837 0.3022676642835089 -0.01240379521246449 0.05014658336448282
40 0.2502130063753295 0.0051083562326596 -0.009803040053951976 1.27477746167583e-05 0.02094140719182199 0.02111177971519403 0.2964610209743395 -0.002937503053644001 0.05856249099630502
50 0.2434573012296437 0.005405786972015552 -0.009773760007648045 0.000691699269514653 0.01929817895773243 0.01942348802338503 0.287557662433521 -0.005809679870558741 0.05445098477877894
60 0.2392709160494419 0.005621083685504031 -0.009458496794226419 0.0006071294330023331 0.01876966273898348 0.01863549257604194 0.2829704258747845 -0.007006478285720429 0.05323979750182856
70 0.2378908089906501 0.004542549027730034 -0.009698649177756404 0.0004774664631336715 0.01839393552032912 0.01620474439796317 0.2819134527615018 -0.009956938134122316 0.05110071183398886
80 0.2375596425916263 0.004478122806425739 -0.009748211542574211 0.0006188880666095093 0.01818747991237106 0.01292446007633616 0.2820284536013185 -0.0101752204339357 0.04828250819890742
90 0.2379981359025395 0.005338434414388235 -0.009744404496245461 0.0008224941302017602 0.01839354874985063 0.0113617933870217 0.2825589788463285 -0.007587888517248727 0.04695453197637671
100 0.2380925171378225 0.007060771492061266 -0.009816075191612143 0.0008652163544923188 0.0188587101328406 0.01126250939297294 0.2821544007109096 -0.004132343344228135 0.04650805912670513
110 0.237879105994737 0.008704100982456713 -0.009976494526440307 0.0008548418153645542 0.01935228042748436 0.011958580341995 0.2809886830400577 -0.001669503143787829 0.04637508947051744
120 0.2375617116636275 0.0100008688901945 -0.01004366566881146 0.0008306506599523751 0.01982755132397818 0.01227231564476667 0.2796324933781548 -0.0004971317217142161 0.04577785021534565
